Date/time,Lat,Lon
4/2/2014 17:13:00,40.7629,-73.9775
4/2/2014 17:13:00,40.7557,-73.9832
4/2/2014 17:14:00,40.7609,-73.9828
4/2/2014 17:14:00,40.7513,-74.0063
4/2/2014 17:14:00,40.7613,-73.962
4/2/2014 17:15:00,40.7353,-74.0008
4/2/2014 17:15:00,40.755,-73.9759
4/2/2014 17:15:00,40.7656,-73.9811
4/2/2014 17:16:00,40.7299,-74.0083
4/2/2014 17:16:00,40.7237,-73.9938
4/2/2014 17:16:00,40.7356,-73.9915
4/2/2014 17:16:00,40.7613,-73.9841
4/2/2014 17:17:00,40.7594,-73.9701
4/2/2014 17:17:00,40.7881,-73.9674
4/2/2014 17:18:00,40.7617,-73.9839
4/2/2014 17:18:00,40.7587,-73.9727
4/2/2014 17:18:00,40.7388,-73.9919
4/2/2014 17:19:00,40.7525,-73.975
4/2/2014 17:19:00,40.7666,-73.9692
4/2/2014 17:20:00,40.7614,-73.973
4/2/2014 17:20:00,40.7554,-73.9754
4/2/2014 17:21:00,40.7546,-73.9817
4/2/2014 17:23:00,40.7646,-73.9702
4/2/2014 17:23:00,40.7189,-74.0344
4/2/2014 17:23:00,40.7189,-74.0344
4/2/2014 17:23:00,40.7473,-73.9854
4/2/2014 17:23:00,40.7444,-73.9836
4/2/2014 17:23:00,40.6517,-73.8813
4/2/2014 17:23:00,40.7195,-74.0042
4/2/2014 17:24:00,40.7619,-73.9711
4/2/2014 17:24:00,40.7456,-73.9946
4/2/2014 17:24:00,40.707,-74.0133
4/2/2014 17:24:00,40.75,-73.9824
4/2/2014 17:26:00,40.7419,-74.0076
4/2/2014 17:27:00,40.7584,-73.9815
4/2/2014 17:27:00,40.7438,-74.0062
4/2/2014 17:28:00,40.718,-74.0009
4/2/2014 17:28:00,40.744,-73.9835
4/2/2014 17:29:00,40.7537,-73.9948
4/2/2014 17:30:00,40.7166,-74.0134
4/2/2014 17:31:00,40.7498,-73.9898
4/2/2014 17:31:00,40.7421,-73.9909
4/2/2014 17:33:00,40.7424,-74.0062
4/2/2014 17:33:00,40.7554,-73.9744
4/2/2014 17:34:00,40.753,-73.9738
4/2/2014 17:34:00,40.7371,-74.029
4/2/2014 17:35:00,40.7357,-73.994
4/2/2014 17:35:00,40.7788,-73.9603
4/2/2014 17:36:00,40.7713,-73.9502
4/2/2014 17:37:00,40.7195,-74.0084
4/2/2014 17:38:00,40.7261,-73.9918
4/2/2014 17:38:00,40.7257,-74.0048
4/2/2014 17:38:00,40.7537,-73.9991
4/2/2014 17:39:00,40.7602,-73.9711
4/2/2014 17:39:00,40.7842,-73.9568
4/2/2014 17:39:00,40.7518,-73.9808
4/2/2014 17:40:00,40.7644,-73.9707
4/2/2014 17:40:00,40.7517,-73.976
4/2/2014 17:40:00,40.9188,-74.088
4/2/2014 17:41:00,40.7841,-73.9545
4/2/2014 17:41:00,40.7841,-73.9545
4/2/2014 17:41:00,40.7586,-73.9749
4/2/2014 17:42:00,40.7564,-73.9926
4/2/2014 17:42:00,40.7648,-73.9744
4/2/2014 17:42:00,40.727,-74.0319
4/2/2014 17:42:00,40.727,-74.0319
4/2/2014 17:42:00,40.758,-73.993
4/2/2014 17:43:00,40.7226,-73.9923
4/2/2014 17:43:00,40.7276,-74.0345
4/2/2014 17:43:00,40.7563,-73.9788
4/2/2014 17:43:00,40.7623,-73.9715
4/2/2014 17:44:00,40.756,-73.9725
4/2/2014 17:44:00,40.7745,-73.9638
4/2/2014 17:45:00,40.7356,-73.9915
4/2/2014 17:45:00,40.7313,-73.9911
4/2/2014 17:45:00,40.7542,-73.9922
4/2/2014 17:45:00,40.7562,-73.9716
4/2/2014 17:48:00,40.7676,-73.9806
4/2/2014 17:48:00,40.7507,-73.9739
4/2/2014 17:49:00,40.745,-73.9919
4/2/2014 17:50:00,40.7564,-73.9785
4/2/2014 17:50:00,40.7504,-73.9732
4/2/2014 17:51:00,40.7247,-73.9988
4/2/2014 17:51:00,40.7538,-73.9818
4/2/2014 17:51:00,40.7153,-74.0077
4/2/2014 17:51:00,40.7638,-73.972
4/2/2014 17:53:00,40.7216,-74.011
4/2/2014 17:53:00,40.764,-73.9784
4/2/2014 17:53:00,40.7563,-73.9854
4/2/2014 17:54:00,40.753,-73.9792
4/2/2014 17:54:00,40.7516,-73.9937
4/2/2014 17:54:00,40.7251,-73.9981
4/2/2014 17:54:00,40.7432,-73.9876
4/2/2014 17:55:00,40.7402,-74.0018
4/2/2014 17:55:00,40.7414,-73.9847
4/2/2014 17:55:00,40.7008,-73.926
4/2/2014 17:56:00,40.7638,-73.9734
4/2/2014 17:56:00,40.7496,-73.9918
4/2/2014 17:56:00,40.7173,-73.965
4/2/2014 17:56:00,40.7173,-73.965
4/2/2014 17:56:00,40.7614,-73.9682
4/2/2014 17:57:00,40.765,-73.9747
4/2/2014 17:59:00,40.7533,-74.026
4/2/2014 18:00:00,40.7753,-73.9585
4/2/2014 18:00:00,40.7657,-73.9873
4/2/2014 18:01:00,40.755,-73.9864
4/2/2014 18:01:00,40.7404,-74.0081
4/2/2014 18:02:00,40.7255,-74.0358
4/2/2014 18:02:00,40.7255,-74.0358
4/2/2014 18:04:00,40.7605,-73.9602
4/2/2014 18:04:00,40.6328,-73.9581
4/2/2014 18:05:00,40.7584,-73.973
4/2/2014 18:06:00,40.7707,-73.8657
4/2/2014 18:08:00,40.6462,-73.7769
4/2/2014 18:09:00,40.7532,-73.979
4/2/2014 18:10:00,40.7601,-73.975
4/2/2014 18:11:00,40.7246,-74.0018
4/2/2014 18:11:00,40.7394,-73.9974
4/2/2014 18:12:00,40.7694,-73.9596
4/2/2014 18:12:00,40.7604,-73.9796
4/2/2014 18:12:00,40.7523,-73.9754
4/2/2014 18:13:00,40.7248,-73.9985
4/2/2014 18:13:00,40.7475,-74.0019
4/2/2014 18:14:00,40.7596,-73.9682
4/2/2014 18:14:00,40.772,-73.9636
4/2/2014 18:14:00,40.7321,-74.0002
4/2/2014 18:14:00,40.7849,-73.9507
4/2/2014 18:15:00,40.7472,-73.9796
4/2/2014 18:15:00,40.7374,-73.9913
4/2/2014 18:16:00,40.7499,-73.9835
4/2/2014 18:17:00,40.7475,-74.01
4/2/2014 18:19:00,40.7247,-73.9968
4/2/2014 18:20:00,40.7536,-73.9792
4/2/2014 18:20:00,40.7157,-74.0096
4/2/2014 18:21:00,40.7202,-74.0038
4/2/2014 18:23:00,40.762,-73.9828
4/2/2014 18:23:00,40.7551,-73.9692
4/2/2014 18:23:00,40.7582,-73.9601
4/2/2014 18:25:00,40.7218,-74.0043
4/2/2014 18:25:00,40.7877,-73.9809
4/2/2014 18:26:00,40.7578,-73.9894
4/2/2014 18:27:00,40.7262,-73.9994
4/2/2014 18:27:00,40.7983,-73.9235
4/2/2014 18:27:00,40.7818,-73.956
4/2/2014 18:27:00,40.7818,-73.956
4/2/2014 18:27:00,40.749,-73.9845
4/2/2014 18:30:00,40.7198,-74.0004
4/2/2014 18:30:00,40.7112,-74.0061
4/2/2014 18:32:00,40.7553,-73.9838
4/2/2014 18:34:00,40.7214,-73.9975
4/2/2014 18:34:00,40.7233,-73.9974
4/2/2014 18:34:00,40.7233,-73.9974
4/2/2014 18:34:00,40.7173,-74.0093
4/2/2014 18:34:00,40.7776,-73.9786
4/2/2014 18:35:00,40.7585,-73.9702
4/2/2014 18:35:00,40.764,-73.9764
4/2/2014 18:35:00,40.7197,-73.985
4/2/2014 18:36:00,40.7564,-73.9747
4/2/2014 18:37:00,40.778,-73.9842
4/2/2014 18:38:00,40.7516,-73.9873
4/2/2014 18:39:00,40.7206,-74.0019
4/2/2014 18:39:00,40.764,-73.9705
4/2/2014 18:39:00,40.7501,-73.9864
4/2/2014 18:41:00,40.7404,-74.0057
4/2/2014 18:41:00,40.7562,-73.9933
4/2/2014 18:42:00,40.7481,-73.9849
4/2/2014 18:42:00,40.7433,-74.0073
4/2/2014 18:42:00,40.7303,-74.0068
4/2/2014 18:43:00,40.7694,-73.9834
4/2/2014 18:43:00,40.7589,-73.973
4/2/2014 18:44:00,40.7309,-73.9835
4/2/2014 18:44:00,40.721,-73.9582
4/2/2014 18:46:00,40.7388,-74.0027
4/2/2014 18:47:00,40.7322,-74.0078
4/2/2014 18:47:00,40.7554,-73.9711
4/2/2014 18:47:00,40.7575,-73.978
4/2/2014 18:47:00,40.7575,-73.978
4/2/2014 18:48:00,40.7261,-73.9998
4/2/2014 18:49:00,40.6832,-73.9375
4/2/2014 18:50:00,40.7602,-73.9651
4/2/2014 18:51:00,40.7199,-74.0051
4/2/2014 18:52:00,40.7338,-74.0059
4/2/2014 18:52:00,40.7549,-73.9664
4/2/2014 18:53:00,40.6951,-74.1785
4/2/2014 18:53:00,40.714,-74.0143
4/2/2014 18:54:00,40.79,-73.9705
4/2/2014 18:54:00,40.7247,-73.9996
4/2/2014 18:54:00,40.7482,-73.9743
4/2/2014 18:54:00,40.7835,-73.9575
4/2/2014 18:54:00,40.7835,-73.9575
4/2/2014 18:54:00,40.7377,-73.9924
4/2/2014 18:54:00,40.7249,-74.0356
4/2/2014 18:55:00,40.7667,-73.9819
4/2/2014 18:56:00,40.765,-73.9722
4/2/2014 18:56:00,40.7304,-74.0066
4/2/2014 18:56:00,40.7732,-73.8856
4/2/2014 18:57:00,40.7498,-73.9795
4/2/2014 18:58:00,40.7389,-73.9929
4/2/2014 18:58:00,40.728,-74.0073
4/2/2014 18:58:00,40.7578,-73.9619
4/2/2014 19:00:00,40.7629,-73.982
4/2/2014 19:01:00,40.7308,-73.9903
4/2/2014 19:01:00,40.7552,-73.9795
4/2/2014 19:01:00,40.7562,-73.9768
4/2/2014 19:02:00,40.7515,-73.9761
4/2/2014 19:03:00,40.7475,-73.9834
4/2/2014 19:03:00,40.7532,-73.9838
4/2/2014 19:04:00,40.7731,-73.8856
4/2/2014 19:05:00,40.7636,-73.9763
4/2/2014 19:07:00,40.7586,-73.9775
4/2/2014 19:08:00,40.7469,-73.9857
4/2/2014 19:09:00,40.7093,-74.0418
4/2/2014 19:09:00,40.7557,-73.9752
4/2/2014 19:11:00,40.7287,-74.0071
4/2/2014 19:11:00,40.7574,-73.9737
4/2/2014 19:12:00,40.7556,-73.9764
4/2/2014 19:13:00,40.7667,-73.9534
4/2/2014 19:16:00,40.7235,-74.0006
4/2/2014 19:16:00,40.7579,-73.9738
4/2/2014 19:16:00,40.7218,-73.9958
4/2/2014 19:17:00,40.7458,-73.9918
4/2/2014 19:17:00,40.7453,-73.9888
4/2/2014 19:17:00,40.7301,-73.9806
4/2/2014 19:18:00,40.7224,-74.0105
4/2/2014 19:18:00,40.767,-73.9845
4/2/2014 19:20:00,40.7693,-73.9693
4/2/2014 19:20:00,40.7806,-73.9544
4/2/2014 19:20:00,40.7806,-73.9544
4/2/2014 19:21:00,40.7507,-73.9804
4/2/2014 19:24:00,40.7592,-73.9792
4/2/2014 19:25:00,40.7426,-74.0071
4/2/2014 19:25:00,40.7562,-73.9767
4/2/2014 19:25:00,40.7551,-73.971
4/2/2014 19:26:00,40.7808,-73.959
4/2/2014 19:28:00,40.7219,-73.9974
4/2/2014 19:28:00,40.7142,-74.015
4/2/2014 19:28:00,40.7142,-74.015
4/2/2014 19:32:00,40.7191,-74.0103
4/2/2014 19:32:00,40.7258,-73.9847
4/2/2014 19:33:00,40.7231,-74.006
4/2/2014 19:33:00,40.6464,-73.7908
4/2/2014 19:33:00,40.7559,-73.9749
4/2/2014 19:34:00,40.7444,-73.9905
4/2/2014 19:34:00,40.7301,-73.9837
4/2/2014 19:35:00,40.7585,-73.979
4/2/2014 19:36:00,40.705,-74.0161
4/2/2014 19:37:00,40.7411,-73.9907
4/2/2014 19:38:00,40.743,-74.0076
4/2/2014 19:38:00,40.743,-74.0076
4/2/2014 19:39:00,40.7333,-74.0051
4/2/2014 19:39:00,40.6957,-73.9311
4/2/2014 19:40:00,40.7689,-73.9656
4/2/2014 19:41:00,40.7198,-73.9998
4/2/2014 19:44:00,40.7637,-73.9963
4/2/2014 19:44:00,40.6827,-73.9547
4/2/2014 19:46:00,40.7167,-74.0089
4/2/2014 19:46:00,40.753,-73.986
4/2/2014 19:47:00,40.7387,-73.9876
4/2/2014 19:48:00,40.7386,-73.9856
4/2/2014 19:48:00,40.7527,-73.9831
4/2/2014 19:48:00,40.7408,-74.0072
4/2/2014 19:50:00,40.7512,-73.9715
4/2/2014 19:50:00,40.7514,-73.9913
4/2/2014 19:51:00,40.7406,-73.9873
4/2/2014 19:53:00,40.7605,-73.9789
4/2/2014 19:55:00,40.7606,-73.9783
4/2/2014 19:56:00,40.749,-73.9763
4/2/2014 19:56:00,40.7196,-73.9604
4/2/2014 19:57:00,40.7512,-73.9764
4/2/2014 19:57:00,40.7189,-74.034
4/2/2014 19:57:00,40.7189,-74.034
4/2/2014 19:58:00,40.7639,-73.9765
4/2/2014 19:59:00,40.7454,-73.991
4/2/2014 20:00:00,40.7327,-74.0024
4/2/2014 20:01:00,40.7559,-73.9748
4/2/2014 20:02:00,40.7403,-73.9962
4/2/2014 20:02:00,40.7739,-73.8716
4/2/2014 20:02:00,40.7413,-73.9952
4/2/2014 20:05:00,40.7434,-74.0084
4/2/2014 20:06:00,40.765,-73.9878
4/2/2014 20:06:00,40.7605,-73.9935
4/2/2014 20:09:00,40.7631,-73.9782
4/2/2014 20:09:00,40.7161,-74.0124
4/2/2014 20:11:00,40.7619,-73.9852
4/2/2014 20:13:00,40.7059,-74.013
4/2/2014 20:13:00,40.7637,-73.9766
4/2/2014 20:14:00,40.6915,-74.1772
4/2/2014 20:15:00,40.719,-74.0022
4/2/2014 20:16:00,40.7281,-74.0074
4/2/2014 20:18:00,40.5989,-73.9719
4/2/2014 20:19:00,40.7591,-73.9786
4/2/2014 20:20:00,40.7602,-73.9826
4/2/2014 20:20:00,40.7381,-74.0087
4/2/2014 20:22:00,40.7604,-73.9777
4/2/2014 20:23:00,40.7584,-73.9728
4/2/2014 20:24:00,40.7585,-73.9729
4/2/2014 20:24:00,40.7585,-73.9729
4/2/2014 20:25:00,40.6878,-74.0014
4/2/2014 20:27:00,40.6611,-73.9579
4/2/2014 20:27:00,40.7523,-73.9934
4/2/2014 20:28:00,40.7638,-73.9766
4/2/2014 20:29:00,40.749,-73.992
4/2/2014 20:30:00,40.7293,-73.9875
4/2/2014 20:30:00,40.7505,-73.9948
4/2/2014 20:31:00,40.6655,-73.9827
4/2/2014 20:31:00,40.7487,-73.9924
4/2/2014 20:31:00,40.7404,-73.9964
4/2/2014 20:32:00,40.7524,-73.9838
4/2/2014 20:32:00,40.7552,-73.9809
4/2/2014 20:34:00,40.7255,-73.995
4/2/2014 20:34:00,40.7215,-73.9583
4/2/2014 20:34:00,40.7545,-73.9751
4/2/2014 20:34:00,40.7134,-74.015
4/2/2014 20:34:00,40.7134,-74.015
4/2/2014 20:36:00,40.7489,-73.9922
4/2/2014 20:37:00,40.7582,-73.9711
4/2/2014 20:38:00,40.7448,-73.9839
4/2/2014 20:38:00,40.7805,-73.959
4/2/2014 20:38:00,40.7208,-73.9988
4/2/2014 20:38:00,40.7589,-73.9685
4/2/2014 20:39:00,40.7121,-73.9528
4/2/2014 20:40:00,40.7507,-74.0247
4/2/2014 20:40:00,40.7404,-73.9865
4/2/2014 20:42:00,40.7191,-73.9915
4/2/2014 20:42:00,40.7552,-73.9684
4/2/2014 20:42:00,40.7505,-73.9947
4/2/2014 20:42:00,40.7209,-73.9976
4/2/2014 20:43:00,40.7487,-73.9832
4/2/2014 20:43:00,40.7554,-73.9833
4/2/2014 20:44:00,40.8018,-73.969
4/2/2014 20:45:00,40.7494,-73.9927
4/2/2014 20:46:00,40.7551,-73.9726
4/2/2014 20:46:00,40.7301,-73.9911
4/2/2014 20:47:00,40.709,-74.0025
4/2/2014 20:47:00,40.8464,-73.9385
4/2/2014 20:48:00,40.743,-74.0075
4/2/2014 20:49:00,40.7868,-73.9777
4/2/2014 20:50:00,40.7585,-73.9726
4/2/2014 20:50:00,40.8183,-73.9606
4/2/2014 20:51:00,40.7749,-73.9587
4/2/2014 20:53:00,40.7282,-73.9885
4/2/2014 20:53:00,40.7554,-73.9773
4/2/2014 20:53:00,40.7346,-73.9946
4/2/2014 20:54:00,40.7251,-73.9831
4/2/2014 20:55:00,40.7601,-73.9752
4/2/2014 20:55:00,40.7514,-73.9779
4/2/2014 20:56:00,40.7955,-73.972
4/2/2014 20:56:00,40.7509,-73.9942
4/2/2014 20:56:00,40.7637,-73.9658
4/2/2014 20:58:00,40.7591,-73.9809
4/2/2014 20:59:00,40.7511,-73.9942
4/2/2014 21:01:00,40.7532,-73.9789
4/2/2014 21:01:00,40.7394,-74.0016
4/2/2014 21:03:00,40.7385,-73.9918
4/2/2014 21:04:00,40.7341,-74.0062
4/2/2014 21:04:00,40.7054,-74.0095
4/2/2014 21:04:00,40.7054,-74.0095
4/2/2014 21:05:00,40.6931,-73.993
4/2/2014 21:05:00,40.7636,-73.9795
4/2/2014 21:05:00,40.7025,-73.9896
4/2/2014 21:06:00,40.7683,-73.8622
4/2/2014 21:07:00,40.7185,-73.9949
4/2/2014 21:08:00,40.7583,-73.9723
4/2/2014 21:09:00,40.7448,-73.9831
4/2/2014 21:09:00,40.7196,-74.0104
4/2/2014 21:10:00,40.7577,-73.9726
4/2/2014 21:11:00,40.7263,-74.009
4/2/2014 21:11:00,40.7638,-73.9733
4/2/2014 21:11:00,40.7113,-74.0152
4/2/2014 21:13:00,40.7946,-73.9663
4/2/2014 21:14:00,40.7589,-73.9839
4/2/2014 21:14:00,40.7589,-73.9814
4/2/2014 21:16:00,40.7583,-73.8448
4/2/2014 21:17:00,40.7114,-74.0083
4/2/2014 21:17:00,40.7579,-73.9714
4/2/2014 21:17:00,40.675,-73.9813
4/2/2014 21:18:00,40.7099,-73.9624
4/2/2014 21:18:00,40.735,-73.9933
4/2/2014 21:20:00,40.7083,-74.0046
4/2/2014 21:20:00,40.7234,-73.9883
4/2/2014 21:20:00,40.7643,-73.9546
4/2/2014 21:20:00,40.7432,-74.0084
4/2/2014 21:22:00,40.7442,-73.9876
4/2/2014 21:22:00,40.7207,-73.9802
4/2/2014 21:23:00,40.7301,-73.9934
4/2/2014 21:25:00,40.7442,-73.9881
4/2/2014 21:27:00,40.7396,-74.0041
4/2/2014 21:29:00,40.7237,-74.0027
4/2/2014 21:30:00,40.7405,-74.0078
4/2/2014 21:30:00,40.7061,-74.018
4/2/2014 21:30:00,40.7816,-73.9768
4/2/2014 21:31:00,40.7237,-74.0007
4/2/2014 21:31:00,40.7642,-73.9761
4/2/2014 21:33:00,40.7222,-73.9576
4/2/2014 21:33:00,40.7533,-73.9737
4/2/2014 21:33:00,40.777,-73.9778
4/2/2014 21:34:00,40.7158,-73.9647
4/2/2014 21:36:00,40.7189,-73.9947
4/2/2014 21:36:00,40.7295,-74.0051
4/2/2014 21:36:00,40.7512,-73.9715
4/2/2014 21:37:00,40.6893,-73.976
4/2/2014 21:37:00,40.7432,-74.0058
4/2/2014 21:37:00,40.7552,-73.9788
4/2/2014 21:39:00,40.7427,-73.9967
4/2/2014 21:40:00,40.7527,-73.9725
4/2/2014 21:41:00,40.7592,-73.9727
4/2/2014 21:42:00,40.7299,-73.9988
4/2/2014 21:42:00,40.7515,-73.971
4/2/2014 21:43:00,40.75,-73.9918
4/2/2014 21:45:00,40.6796,-73.9609
4/2/2014 21:46:00,40.7804,-73.9816
4/2/2014 21:49:00,40.7312,-73.9858
4/2/2014 21:49:00,40.7249,-74.006
4/2/2014 21:51:00,40.7966,-73.918
4/2/2014 21:52:00,40.7271,-74.035
4/2/2014 21:52:00,40.7172,-73.9553
4/2/2014 21:52:00,40.7448,-73.9916
4/2/2014 21:54:00,40.7346,-74.0096
4/2/2014 21:57:00,40.7365,-74.0058
4/2/2014 21:57:00,40.7709,-73.8658
4/2/2014 21:57:00,40.7595,-73.9874
4/2/2014 21:59:00,40.7132,-74.0043
4/2/2014 22:01:00,40.7168,-73.9591
4/2/2014 22:02:00,40.7333,-74.0052
4/2/2014 22:04:00,40.7657,-73.9679
4/2/2014 22:05:00,40.6493,-73.9438
4/2/2014 22:06:00,40.7241,-74.0113
4/2/2014 22:07:00,40.7175,-74.0013
4/2/2014 22:09:00,40.7557,-73.9858
4/2/2014 22:12:00,40.6486,-73.783
4/2/2014 22:13:00,40.7134,-74.007
4/2/2014 22:14:00,40.758,-73.9792
4/2/2014 22:15:00,40.7742,-73.9491
4/2/2014 22:15:00,40.7639,-73.9771
4/2/2014 22:15:00,40.7617,-73.9809
4/2/2014 22:21:00,40.734,-74.0046
4/2/2014 22:21:00,40.7275,-73.994
4/2/2014 22:23:00,40.763,-73.9763
4/2/2014 22:24:00,40.764,-73.9863
4/2/2014 22:25:00,40.7379,-73.9838
4/2/2014 22:26:00,40.7275,-73.9934
4/2/2014 22:26:00,40.7582,-73.9893
4/2/2014 22:28:00,40.7301,-74.0048
4/2/2014 22:30:00,40.749,-73.9876
4/2/2014 22:32:00,40.713,-74.0104
4/2/2014 22:35:00,40.7239,-73.9911
4/2/2014 22:35:00,40.7743,-73.8729
4/2/2014 22:35:00,40.7215,-74.0011
4/2/2014 22:38:00,40.742,-74.0046
4/2/2014 22:40:00,40.7741,-73.8724
4/2/2014 22:40:00,40.7622,-73.9785
4/2/2014 22:41:00,40.7147,-73.9921
4/2/2014 22:42:00,40.6449,-73.7822
4/2/2014 22:45:00,40.7619,-73.9786
4/2/2014 22:47:00,40.7592,-73.9724
4/2/2014 22:47:00,40.7596,-73.9786
4/2/2014 22:49:00,40.759,-73.9625
4/2/2014 22:51:00,40.7267,-73.9961
4/2/2014 22:53:00,40.7271,-74.0347
4/2/2014 22:56:00,40.7203,-74.0101
4/2/2014 22:57:00,40.732,-73.9853
4/2/2014 22:58:00,40.7553,-73.9707
4/2/2014 22:58:00,40.7915,-73.9533
4/2/2014 22:59:00,40.7471,-74.0013
4/2/2014 22:59:00,40.7461,-73.9829
4/2/2014 22:59:00,40.7461,-73.9829
4/2/2014 23:02:00,40.7189,-74.0342
4/2/2014 23:08:00,40.7248,-73.9921
4/2/2014 23:10:00,40.7246,-73.982
4/2/2014 23:12:00,40.7596,-73.9854
4/2/2014 23:14:00,40.7245,-73.9976
4/2/2014 23:15:00,40.7282,-73.9994
4/2/2014 23:18:00,40.7083,-74.0102
4/2/2014 23:22:00,40.7445,-73.9884
4/2/2014 23:24:00,40.7739,-73.8716
4/2/2014 23:32:00,40.8037,-73.9914
4/2/2014 23:32:00,40.7419,-74.0035
4/2/2014 23:33:00,40.7571,-73.9752
4/2/2014 23:39:00,40.7375,-73.997
4/2/2014 23:39:00,40.7717,-73.9562
4/2/2014 23:40:00,40.7472,-73.9856
4/2/2014 23:40:00,40.7472,-73.9856
4/2/2014 23:44:00,40.766,-73.982
4/2/2014 23:44:00,40.7475,-73.9864
4/2/2014 23:52:00,40.6485,-73.7835
4/2/2014 23:53:00,40.722,-74.0041
4/3/2014 16:01:00,40.7502,-74.0038
4/3/2014 16:02:00,40.7907,-73.9516
4/3/2014 16:02:00,40.7591,-73.9818
4/3/2014 16:02:00,40.7611,-73.9833
4/3/2014 16:03:00,40.7585,-73.9753
4/3/2014 16:04:00,40.7524,-73.9797
4/3/2014 16:04:00,40.7198,-74.0104
4/3/2014 16:04:00,40.7209,-73.9975
4/3/2014 16:05:00,40.7883,-73.9783
4/3/2014 16:05:00,40.7751,-73.9586
4/3/2014 16:05:00,40.7729,-73.8857
4/3/2014 16:05:00,40.7468,-73.9819
4/3/2014 16:05:00,40.7068,-74.0053
4/3/2014 16:06:00,40.7544,-73.9718
4/3/2014 16:07:00,40.7494,-73.9778
4/3/2014 16:08:00,40.7621,-73.9632
4/3/2014 16:08:00,40.7512,-73.9784
4/3/2014 16:08:00,40.7202,-74.0038
4/3/2014 16:09:00,40.7535,-73.9726
4/3/2014 16:10:00,40.7593,-73.9732
4/3/2014 16:10:00,40.7605,-73.9737
4/3/2014 16:11:00,40.7315,-74.0066
4/3/2014 16:11:00,40.7252,-74.0076
4/3/2014 16:11:00,40.7252,-74.0076
4/3/2014 16:11:00,40.7455,-73.9714
4/3/2014 16:11:00,40.7783,-73.9628
4/3/2014 16:11:00,40.7783,-73.9628
4/3/2014 16:11:00,40.7585,-73.96
4/3/2014 16:12:00,40.7475,-74.0101
4/3/2014 16:12:00,40.7598,-73.981
4/3/2014 16:13:00,40.7499,-73.9914
4/3/2014 16:14:00,40.7713,-73.8676
4/3/2014 16:14:00,40.7604,-73.9717
4/3/2014 16:14:00,40.7899,-73.966
4/3/2014 16:15:00,40.751,-73.9783
4/3/2014 16:16:00,40.7513,-73.9827
4/3/2014 16:16:00,40.7678,-73.9915
4/3/2014 16:18:00,40.7485,-73.9715
4/3/2014 16:18:00,40.7493,-74.0034
4/3/2014 16:19:00,40.7519,-73.9884
4/3/2014 16:20:00,40.7618,-73.9627
4/3/2014 16:20:00,40.762,-73.9747
4/3/2014 16:21:00,40.7554,-73.9755
4/3/2014 16:21:00,40.7516,-73.9756
4/3/2014 16:22:00,40.7488,-73.9701
4/3/2014 16:22:00,40.7144,-74.0144
4/3/2014 16:23:00,40.7049,-73.9489
4/3/2014 16:24:00,40.7484,-74.0059
4/3/2014 16:24:00,40.7393,-73.9911
4/3/2014 16:24:00,40.7564,-73.9763
4/3/2014 16:24:00,40.7204,-74.0102
4/3/2014 16:26:00,40.7561,-73.9791
4/3/2014 16:27:00,40.7176,-74.0073
4/3/2014 16:27:00,40.7171,-74.0094
4/3/2014 16:27:00,40.7098,-74.0119
4/3/2014 16:29:00,40.7681,-73.9819
4/3/2014 16:29:00,40.7237,-73.9969
4/3/2014 16:29:00,40.7043,-74.0094
4/3/2014 16:30:00,40.7274,-73.9914
4/3/2014 16:30:00,40.7562,-73.998
4/3/2014 16:31:00,40.7558,-73.9819
4/3/2014 16:32:00,40.753,-73.9874
4/3/2014 16:32:00,40.726,-73.9965
4/3/2014 16:32:00,40.7204,-73.9633
4/3/2014 16:32:00,40.7609,-73.9756
4/3/2014 16:33:00,40.7282,-74.0078
4/3/2014 16:34:00,40.7584,-73.9731
4/3/2014 16:34:00,40.7586,-73.9819
4/3/2014 16:35:00,40.7608,-73.9775
4/3/2014 16:35:00,40.7051,-74.0071
4/3/2014 16:35:00,40.7582,-73.9742
4/3/2014 16:35:00,40.7205,-74.01
4/3/2014 16:36:00,40.7579,-73.9663
4/3/2014 16:37:00,40.7417,-73.9856
4/3/2014 16:38:00,40.7346,-73.9922
4/3/2014 16:38:00,40.752,-73.9819
4/3/2014 16:39:00,40.7096,-74.0119
4/3/2014 16:40:00,40.724,-73.9981
4/3/2014 16:41:00,40.727,-73.9956
4/3/2014 16:41:00,40.7607,-73.9746
4/3/2014 16:42:00,40.6449,-73.7818
4/3/2014 16:42:00,40.764,-73.9692
4/3/2014 16:42:00,40.7215,-74.0047
4/3/2014 16:42:00,40.754,-73.9805
4/3/2014 16:43:00,40.9493,-73.8803
4/3/2014 16:43:00,40.7207,-73.9926
4/3/2014 16:43:00,40.7525,-73.9784
4/3/2014 16:45:00,40.75,-73.9821
4/3/2014 16:45:00,40.7497,-73.9924
4/3/2014 16:45:00,40.7508,-73.9738
4/3/2014 16:45:00,40.7505,-73.9772
4/3/2014 16:45:00,40.7625,-73.9973
4/3/2014 16:45:00,40.7407,-73.9932
4/3/2014 16:46:00,40.7276,-74.0073
4/3/2014 16:46:00,40.7443,-73.9854
4/3/2014 16:47:00,40.7238,-73.9983
4/3/2014 16:47:00,40.7422,-73.9911
4/3/2014 16:48:00,40.7064,-74.0056
4/3/2014 16:49:00,40.7845,-73.9556
4/3/2014 16:49:00,40.7263,-73.9987
4/3/2014 16:49:00,40.7263,-73.9987
